index,concept,i1,i2,i3,i4,i5,req_index_1,req_index_2,req_index_3,req_index_4,req_index_5,req_index_6,req_index_7,req_index_8,req_index_9,req_index_10,req_index_11,req_index_12,req_index_13,req_index_14,req_index_15,req_index_16,req_index_17,req_index_18,req_index_19,req_index_20,req_index_21,req_index_22,req_index_23,req_index_24,req_index_25,req_index_26,req_index_27,req_index_28,req_index_29,req_index_30,req_index_31,req_index_32,req_index_33,req_index_34,req_index_35,req_index_36,req_index_37,req_index_38,req_index_39,req_index_40,req_index_41,req_index_42,req_index_43,req_index_44,req_index_45,req_index_46,req_index_47,req_index_48,req_index_49,req_index_50
1,0,0,-1,-1,-1,-1,0.3673,0.3638,0.3658,0.3623,0.3676,0.3679,0.3664,0.36516885375976565,0.36163662467575075,0.36291700000000005,0.35983535156249996,0.36035015869140624,0.35267265014648436,0.3404285758972168,0.31789375000000003,0.35500957031249997,0.34130444641113283,0.32934940185546874,0.294570388381958,0.26969525,0.35738085937499997,0.3476718612670898,0.3404470458984375,0.3248140163421631,0.31270361234375,0.3606,0.3664,0.3659,0.3606,0.3671,0.3623,0.3633,0.36369999945455517,0.3637996111915021,0.365691022615144,0.3660763704159033,0.36438130959710263,0.36865328869267633,0.3598327568250431,0.3569059540860056,0.3596899089977603,0.3573103800430616,0.3484829843587994,0.3363334920949263,0.32909558048936666,0.3696042780736102,0.36374999932694196,0.35843377153430406,0.3497364749898822,0.3459855666218761
2,0,0,1,-1,-1,-1,0.5104,0.502,0.5123,0.5076,0.5045,0.5129,0.5039034404754639,0.5083897460937501,0.5029541166610718,0.49364325,0.5069791015624999,0.49646172981262204,0.4829257629394531,0.47301856956481936,0.43657187500000005,0.5015109375,0.4881603450775146,0.46749805297851565,0.42696874767684934,0.40448300000000004,0.502780859375,0.4983718612670899,0.48574704589843753,0.4712140163421631,0.4524859375,0.505,0.5012,0.5101,0.5058,0.5103,0.5139,0.5101999615172759,0.504294217630969,0.5095406631583479,0.5075105267578083,0.5053428607870404,0.5062851797929522,0.5039750010207174,0.49542657905240495,0.4875270735940158,0.5071892321896422,0.4989820112878544,0.4953821635497478,0.48117947873602096,0.4767910414437595,0.5102042780736101,0.4997499993269419,0.5005337715343041,0.49843647497714433,0.49378554009710385
3,0,0,1,2,-1,-1,0.0989,0.1009,0.1015,0.0956,0.1016,0.0991,0.101,0.0984,0.0989,0.0982,0.1006,0.102,0.10251101074218749,0.10206135940551758,0.097559375,0.1017154296875,0.09448167533874512,0.08656089477539061,0.0672184005317688,0.05923975000000001,0.09168370703124999,0.08457818365097046,0.07632345025634765,0.06732269033332826,0.057455732031250005,0.0991,0.1032,0.0979,0.1016,0.1022,0.0969,0.1007,0.1038,0.1015,0.1003,0.0984,0.0987999999905081,0.0963999915648117,0.10269887676775726,0.10287474279066278,0.0956872303714911,0.09482414152248152,0.09431501893956884,0.0938533825182442,0.08695796133253438,0.095604278088448,0.09505011428297318,0.09324021114627859,0.08909018245147303,0.08241156601226347
4,0,0,2,-1,-1,-1,0.1777,0.1814,0.1751,0.1814,0.1749,0.1795,0.1753,0.1748,0.1767,0.1709,0.1789,0.18267210502624512,0.1736726257324219,0.1777862419128418,0.1634703125,0.17363623046874999,0.1686861843109131,0.1547461242675781,0.13763705478286745,0.12212375,0.174680859375,0.16660793161392212,0.1498165615234375,0.13476942813346862,0.12753386234375,0.1742,0.1792,0.1752,0.1769,0.1762,0.1745,0.1744,0.1755,0.1803,0.1774,0.176,0.1801999957395248,0.17339878485861268,0.17537181495660856,0.17820427066221087,0.17855044390828861,0.17176297303014254,0.17046603052847487,0.15980756591712195,0.1615572405238346,0.17200427807361018,0.1733500026375848,0.1693347828379005,0.16495670109194496,0.16009939644262883
5,0,0,2,1,-1,-1,0.1101,0.1124,0.11,0.1119,0.1118,0.1097,0.1137,0.1137,0.1094,0.113,0.1138,0.1088,0.1112042236328125,0.11023879356384278,0.10581718749999999,0.10972050781249999,0.10086151237487793,0.098507275390625,0.07574063904190062,0.06811275,0.1061901142578125,0.10027729196548461,0.08906619415283203,0.08283078315544129,0.07370411046875,0.1142,0.11,0.1159,0.1129,0.1104,0.1127,0.1142,0.1129,0.1099,0.1108,0.1104,0.1111,0.10999995027289942,0.1125965611830018,0.11624582415514213,0.11230409481413058,0.11049199833611376,0.11278774039134007,0.10267666073514507,0.0990320774448688,0.11150427907387993,0.11045072178013947,0.10505282261083243,0.10067263386177719,0.09652411207304863
6,0,1,-1,-1,-1,-1,0.5423,0.5478,0.5507,0.5399,0.55136093015625,0.5500630859375001,0.548775581741333,0.5494987243652344,0.5397636000442505,0.52900225,0.53786328125,0.5355778549194335,0.5191503601074219,0.49947930603027346,0.46485781249999997,0.5386109375,0.5296423278808594,0.5060810119628906,0.46579650433349606,0.4292675,0.536480859375,0.5302718612670898,0.5221470458984375,0.5054140163421631,0.49538593750000004,0.5424,0.5454,0.5491,0.5484,0.5491999997124003,0.5473999877576701,0.5485960112992362,0.5444525545911357,0.5514894228602885,0.550507139179759,0.5474088988747433,0.5367125553683076,0.5353800937683469,0.5300186468607445,0.5179974993697923,0.5451892321896422,0.5420819145254936,0.5364767460820221,0.5224188324524734,0.5128444588740663,0.5474042780736101,0.538149999326942,0.5431337715343041,0.5373364749771442,0.5335855400971038
7,0,1,0,-1,-1,-1,0.4691,0.4657,0.471,0.4703,0.46490511609375,0.47285341796874997,0.46544983253479005,0.4636279846191406,0.4603373962974548,0.454514,0.464012890625,0.4556706840515137,0.44912545776367185,0.4313086799621582,0.3994078125,0.4580109375,0.45186334190368654,0.42610529174804684,0.39082007103347777,0.36058075,0.462480859375,0.45887186126708984,0.4377470458984375,0.4314140163421631,0.41519151890624995,0.4713,0.4675,0.4678,0.4671,0.47129999415005464,0.46329996407621,0.46839536861557785,0.4704537616150923,0.472437751741687,0.46618016265248474,0.4708197898862887,0.4631220497502205,0.45964180762466633,0.4514644491992635,0.4465542948778451,0.4669892321896422,0.46148209807949075,0.45628744866664855,0.442426473484051,0.43222157659331706,0.46550427807361017,0.46434999932694193,0.4615337715343041,0.4550364749771443,0.4511855400971038
8,0,1,0,2,-1,-1,0.1876,0.1865,0.183,0.186,0.1879,0.1833,0.1853,0.1849,0.1873,0.1858,0.1872,0.1868875690460205,0.18286259765625,0.18304301528930664,0.17202187500000002,0.1815744140625,0.1707450798034668,0.16366588745117186,0.14066893293380736,0.1249585,0.178180859375,0.17288628940582274,0.15640534136962891,0.14584659067276,0.1384403696875,0.1829,0.1812,0.185,0.1819,0.1874,0.1888,0.187,0.1832,0.1883,0.18739999972230859,0.1856,0.18619957496965034,0.18658773626302053,0.185087171350513,0.18978579068658874,0.18526583477576744,0.17997423036201152,0.1762205215844546,0.16785212400044267,0.16892927365549668,0.1807042780736102,0.181849999415453,0.177933900647883,0.17224006141361592,0.16821777044134284
9,0,1,2,-1,-1,-1,0.6828,0.6817,0.6769764623413086,0.6795499621873092,0.6706041784375,0.6849134765625,0.6776887100219726,0.6634458740234376,0.6511896378669739,0.643995,0.6721770507812499,0.6597853969573975,0.647880615234375,0.6165722393035888,0.57668125,0.6688109375,0.6568423278808594,0.6313142700195312,0.5979127559242248,0.5624607500000001,0.672480859375,0.6631718612670898,0.6556470458984375,0.6381140163421631,0.6212859375,0.6807,0.6769,0.6830999839641424,0.6737984718883602,0.677883523386807,0.6776489396821354,0.6765668105072657,0.6759670634698975,0.6731420085402727,0.6745120042880005,0.6761264256094859,0.6696289386157678,0.6634431189510231,0.657080325319435,0.640409937406626,0.6732892321896422,0.6756819145254936,0.666176738071363,0.6540182896146185,0.6409313702256287,0.6761042780736102,0.6774499993269419,0.6752337715343041,0.6694364749771442,0.6613855400971038
10,0,1,2,0,-1,-1,0.1783,0.1777,0.1755,0.1738,0.1756,0.1782,0.175,0.1783,0.18,0.1781,0.1743,0.17082918968200683,0.17203469238281252,0.17190489196777345,0.16503281250000001,0.17158955078125,0.1670218837738037,0.15817734985351561,0.1391628678855896,0.11780199999999999,0.167580859375,0.1633805181503296,0.14929488018798828,0.13989004037734987,0.13040967078125001,0.1765,0.1746,0.1769,0.175,0.1739,0.1755,0.1767,0.177,0.1796,0.1752,0.1752,0.1759999923293296,0.1763983169411357,0.1784631526745563,0.17447791494347858,0.1769478503088651,0.17465486786982876,0.17186285560040646,0.1666557262955104,0.156436314512637,0.17710427807361018,0.17564999948467833,0.168933937893034,0.16494034120547754,0.15881956964086125
