index,concept,i1,i2,i3,i4,i5,req_index_1,req_index_2,req_index_3,req_index_4,req_index_5,req_index_6,req_index_7,req_index_8,req_index_9,req_index_10,req_index_11,req_index_12,req_index_13,req_index_14,req_index_15,req_index_16,req_index_17,req_index_18,req_index_19,req_index_20,req_index_21,req_index_22,req_index_23,req_index_24,req_index_25,req_index_26,req_index_27,req_index_28,req_index_29,req_index_30,req_index_31,req_index_32,req_index_33,req_index_34,req_index_35,req_index_36,req_index_37,req_index_38,req_index_39,req_index_40,req_index_41,req_index_42,req_index_43,req_index_44,req_index_45,req_index_46,req_index_47,req_index_48,req_index_49,req_index_50
1,0,0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002574920654296875,0.001953314208984375,0.0062153572082519525,0.015525,0.005261132812500002,0.012329578399658205,0.024992633056640633,0.044588299213409434,0.060466,0.007119140625000001,0.014412267780303955,0.025726660949707037,0.03744431733478546,0.04769311640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.842883209580803e-11,5.546569558526297e-11,3.335587350934078e-07,1.556008637540722e-05,0.00013201270990536643,0.0006609287117134001,0.0031969451987138436,0.004832452894377452,0.009681256187520535,0.020454582752603943,0.03250387586019703,0.0023,0.006199999475847333,0.012199495471093374,0.02358564175593269,0.03398833854199413
2,0,0,1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004082429885864257,0.0028052499999999996,0.001269140625,0.0045125484466552734,0.011154803466796873,0.02392994956970215,0.043621875,0.008298632812500003,0.01900720596313477,0.037161914062500016,0.06512292153930664,0.09003749999999999,0.007119140625000001,0.014428138732910156,0.026152954101562504,0.04005391487091064,0.05487638624999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1629877201435675e-07,9.190081376303406e-06,3.606251023882881e-05,0.0003403109695568504,0.001553102512875361,0.0038604926724057345,0.008390796487031418,0.0027958588640505065,0.007910403093112217,0.01676447048850107,0.030566027470211813,0.044746742937862016,0.003,0.0069,0.0139,0.020699993265874225,0.03599935825197273
3,0,0,1,2,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.594543457031251e-05,0.000646875,0.0006697265625000003,0.002744436264038087,0.0072214782714843774,0.015750014499664306,0.020812749999999998,0.0067482333984375,0.012367800521850585,0.019486566101074222,0.025486668409652708,0.028688428125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63011382743248e-10,2.584013697336803e-07,2.3251235519263354e-05,0.00012743484603626622,0.0007713318366337078,0.0021594382530667764,0.004646090143846653,0.0038960737378573368,0.007046020501918496,0.012656954400958124,0.021270072884543464,0.028195383132596
4,0,0,2,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2972717285156254e-05,0.001040625,0.0009342773437500004,0.003690719604492188,0.010104730224609377,0.021555229797363285,0.02906925,0.006652125000000001,0.012066252422332764,0.01943164489746094,0.025867485254402158,0.030999130312499998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4812014924515055e-09,9.265405954938858e-07,2.8957069629695348e-05,0.000287283831512063,0.0011501233851963944,0.0028565942722951626,0.006592800018728703,0.004090465164813146,0.008579565209682772,0.013903792867343707,0.021163238675459474,0.03435005506174461
5,0,0,2,1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014062500000000002,0.00013623046875000004,0.001231670379638672,0.004645239257812502,0.011839046669006347,0.015349249999999998,0.005314438476562501,0.009208038139343261,0.013997061035156253,0.018295242941436765,0.021170273906250002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.451018259041364e-09,3.4541614967950575e-07,1.9140204778226253e-05,0.0001714409683289658,0.000710050156140489,0.001951807340123816,0.003027433147213345,0.005871097316109746,0.010138848288998565,0.019420192668612273,0.026715830043376822
6,0,1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000182427978515625,0.0012165641059875487,0.0051695,0.0029408203125,0.007651805877685546,0.016979150390625,0.032469883346557614,0.057178125,0.008773242187500004,0.020899772644042972,0.04195398559570314,0.07294485720062256,0.10210375000000001,0.007119140625000001,0.014428138732910156,0.026152954101562504,0.04008598365783691,0.0558028996875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.017970303496859e-08,3.822224605442738e-06,4.755596844719436e-05,0.0007842753315781601,0.0015918522301235473,0.004420465585598701,0.009134785551907335,0.01737873469847882,0.0025999979437141235,0.007798167920699658,0.01576078959036926,0.029041560821047807,0.05111194420395171,0.0033,0.0075,0.0122,0.0229,0.034099999686426095
7,0,1,0,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000155731201171875,0.001543158496856689,0.00567175,0.00225615234375,0.006018877029418946,0.013370635986328124,0.02609790573120117,0.046378125,0.008258203125000004,0.01898574829101563,0.03711296997070313,0.06395534659194947,0.08708524999999999,0.007119140625000001,0.014428138732910156,0.026152954101562504,0.03988154514118194,0.0534587090625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.871976091483061e-08,5.521411227524895e-06,4.0916658899121326e-05,0.0004552527706164224,0.0014692868131167762,0.0039038402143808677,0.007193464784102361,0.014703190630147538,0.0034909991185047623,0.006603779323883537,0.016225661956966286,0.031565875775537044,0.045126762997565455,0.003,0.007,0.0154,0.01979987916456636,0.03629416076911554
8,0,1,0,2,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.89892578125e-05,0.001170531463623047,0.0046265625,0.002695605468750001,0.007347106933593751,0.016267236328125004,0.03056923498535157,0.040351500000000005,0.007102054687500001,0.013976537990570068,0.02346443041992188,0.03187637420471191,0.038757285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0880521534527185e-08,2.8954324244994684e-06,4.332460280483423e-05,0.0004464729785382689,0.0014989805839704892,0.0039199864598453505,0.008743471416804632,0.015871607248804726,0.0030999976744075244,0.00839784051926365,0.011865437125997908,0.021734363373708303,0.031744680087359464
9,0,1,2,-1,-1,-1,0.0,0.0,0.0,0.0,0.00013395374999999998,2.0214843749999996e-05,0.0006415843963623046,0.003297052001953125,0.008973180889129637,0.020138999999999997,0.00514072265625,0.012157917022705078,0.024596630859375,0.04546937713623047,0.0762046875,0.008789062500000003,0.021292448043823246,0.04294621582031251,0.07608016335296632,0.10825325000000001,0.007119140625000001,0.014428138732910156,0.026152954101562504,0.04008598365783691,0.0558140625,0.0,0.0,0.0,0.0,6.615576073992766e-08,6.04070963860928e-09,3.705241276201636e-06,4.898675819802633e-05,0.0003508136663893766,0.001121368078406107,0.0014579119966377546,0.005253429943917113,0.010148253770489748,0.01772100642347289,0.02755759823526198,0.003,0.007299739900938518,0.015288164297415209,0.03151401442148987,0.05002913139847255,0.0029,0.0072,0.0131,0.0232,0.03849999997821169
10,0,1,2,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.229248046875e-05,0.0005193202972412109,0.002728125,0.002214843750000001,0.0063385963439941415,0.01463428344726563,0.028666822658538822,0.038685500000000005,0.007087816406250001,0.01392459669113159,0.02351150573730469,0.032537792935066215,0.03935449546874999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6686658530099674e-09,3.2223457925350646e-07,7.4973895044570256e-06,0.0002665848203425545,0.001268097326520387,0.0034149758424832453,0.006905786499686399,0.013368172886562339,0.00459999331001625,0.006798193337122701,0.01296238541631509,0.02276189928502171,0.035631265783682475
